MASP2,VWF,THBD,TFPI,MASP1,PROS1,PROC,SERPINF2,PLG,PLAUR,PLAU,PLAT,SERPINA1,SERPINA5,SERPINE1,CD46,KNG1,KLKB1,SERPIND1,FGB,F13B,F12,F10,F9,F8,F7,F5,F3,F2R,CR2,CR1,CPB2,C9,C8G,C7,C6,C5AR1,C3AR1,C3,C2,C1S,C1R,C1QB,C1QA,SERPING1,BDKRB1,SERPINC1,A2M,TNF,IL15,IL13,IL12B,IL10,IL6,IL5,IL4,IL2,IL1B,IL1A,IFNG,IFNB1,HLA-DRA,CXCL2,CXCL1,CSF3,CSF2,CSF1,CD4,ISG15,SOCS3,SOCS1,HIST1H4L,TAP1,STAT2,STAT1,SPI1,REG1A,PTPN11,PSMB9,EIF2AK2,PRKCD,OAS1,CXCL9,CIITA,JAK2,JAK1,IRF4,IRF2,IRF1,CXCL10,IFNGR2,IFNGR1,IFNA2,IFIT2,IRF8,ICAM1,GBP1,IFI6,CYBB,TAOK1,ZAK,NLK,ECSIT,MINK1,MAPK8IP3,MRAS,DUSP10,MAP4K1,RASGRP1,AKT3,MAP4K4,TAOK2,MAPKAPK2,MAP3K13,MAP3K6,MAP3K14,MAPKAPK5,IKBKG,MAP4K3,PLA2G10,IL1R2,MAP3K12,TRAF6,TRAF2,TP53,TGFBR2,TGFBR1,TGFB3,TGFB2,MAP3K7,STK3,SRF,SOS2,MAP2K4,MAPK12,RPS6KA3,RASA2,RASA1,RAP1A,RAF1,RAC2,RAC1,PTPRR,PTPN7,MAP2K7,MAP2K6,MAP2K5,MAP2K1,MAPK13,MAPK10,MAPK9,MAPK8,MAPK7,MAPK6,MAPK4,MAPK3,MAPK1,PRKCZ,PRKCH,PRKCG,PRKACA,PPP5C,PPP3CC,PPP3CB,PPP3CA,PPM1B,PPM1A,PLA2G5,PDGFRB,PDGFB,PAK2,PAK1,NTRK1,NRAS,NFKB1,NF1,MYC,MOS,MAP3K11,MAP3K4,MEF2C,MAX,MAPT,STMN1,KRAS,JUND,JUN,IL1R1,IKBKB,HSPB2,HSPB1,HSPA8,HSPA5,NR4A1,GRB2,GNA12,GCK,FOS,FLNA,FGF4,ELK1,EGFR,EGF,DUSP7,DUSP6,DUSP5,DUSP4,DUSP1,GADD45A,DAXX,FASLG,FAS,AKT2,AKT1,ACVR1B,TICAM1,TOLLIP,TLR7,IRAK4,TBK1,LY96,PIK3R5,TLR6,IKBKE,FADD,RIPK1,PIK3R3,TRAF3,TLR5,TLR4,TLR3,TLR2,TLR1,SPP1,CXCL11,CCL5,RELA,MAP2K3,MAPK11,PIK3R2,PIK3R1,PIK3CG,PIK3CD,PIK3CB,PIK3CA,NFKB2,MYD88,LBP,IRF7,IRF5,IRF3,IRAK1,IL12A,IL8,IFNAR2,IFNAR1,IFNA21,IFNA16,IFNA10,IFNA8,IFNA7,IFNA6,IFNA5,IFNA4,MAPK14,MAP3K8,CHUK,CD40,CD86,CD80,CD14,CASP8,ARHGAP10,APPL1,DAPK2,PSME4,PSMD14,PSME3,PSMD6,MAGED1,PSMF1,UBA52,PSME2,PSME1,PSMD13,PSMD11,PSMD10,PSMD9,PSMD8,PSMD7,PSMD5,PSMD4,PSMD3,PSMD2,PSMD1,PSMC6,PSMC5,PSMC4,PSMC3,PSMC2,PSMC1,PSMB10,PSMB8,PSMB7,PSMB6,PSMB5,PSMB4,PSMB3,PSMB2,PSMB1,PSMA5,PSMA4,PSMA3,PSMA2,PSMA1,DCC,DAPK3,DAPK1,CASP9,CASP3,CLSPN,ACIN1,BCAP31,DNM1L,TJP2,STK24,VIM,TJP1,SPTAN1,SATB1,ROCK1,PTK2,PRKCQ,PKP1,LMNB1,LMNA,KPNB1,HMGB2,HMGB1,HIST1H1A,HIST1H1B,HIST1H1E,HIST1H1D,HIST1H1C,H1F0,GSN,GAS2,FNTA,DSP,DSG3,DSG2,DSG1,DFFB,DFFA,CTNNB1,CDH1,CASP7,CASP6,BMX,BIRC2,APC,ADD1,DIABLO,CYCS,BBC3,BCL2L11,YWHAB,TFDP1,PMAIP1,NMT1,GZMB,E2F1,BID,BCL2L1,BCL2,BAX,BAK1,BAD,APAF1,CFLAR,TNFRSF10B,TNFSF10,TRADD,TNFRSF1A,CASP10,NLRP3,CARD9,NOD2,ERBB2IP,NLRP2,DUOX2,PYCARD,CARD8,NLRP1,COPS6,NOD1,AIM2,RIPK2,MEFV,IL18,HSP90AA1,CASP5,CASP1,PRDM1,AAMP,SH2B3,IRS2,VAV2,TRPC6,TEC,STAT5B,STAT5A,SOS1,SHC1,PTPN6,PLCG2,PLCG1,LYN,HRAS,RAPGEF1,GAB1,EPOR,EPO,CRKL,CBL,BTK,ICOS,MALT1,VAV3,GAB2,GRAP2,CD83,PSTPIP1,BCL10,SKAP1,ZAP70,WAS,VAV1,REL,PDPK1,OPRM1,NFATC1,NCK1,LHB,ITPR1,ITK,IL17A,TNFRSF9,IL15RA,IL9,GATA3,FYN,FYB,PTK2B,CRK,ATF2,CREB1,CDC42,CD8A,CD247,CD3G,CD3E,CD3D,CBLB
4.403833954,5.24273955,5.615065817,5.474118175,7.763430299,5.080184544,4.927729068,4.228803364,3.928986275,7.009751737,3.755762406,5.098135868,4.891004939,4.188738534,5.487632861,5.481503161,5.02548651,5.2934525,6.277041912,6.783092518,6.070308156,8.380758149,4.168921129,4.106924794,6.717095223,5.529333835,5.059077895,6.449834861,5.04574433,4.474410259,4.889580046,4.502060616,4.869596876,3.736906551,5.347192982,6.335097593,4.518536083,4.521684854,4.274318532,4.306364819,6.467663536,6.702586651,5.147462755,4.242043499,7.081228506,4.972659288,5.171315374,4.11633326,4.844483292,4.25116368,6.264611636,6.178791675,7.873473265,8.260105767,8.481129791,4.060531249,5.926663891,5.481958792,5.64800974,4.727276784,8.25469765,4.327177289,4.934324117,4.644189173,7.054459366,4.906615563,4.189735473,8.513987721,5.814317754,4.617720639,4.323531899,5.27018587,4.291006152,4.604931926,4.119820283,5.367979427,4.919586182,7.526171068,4.294195613,4.151952268,4.650243068,4.017552813,4.934897939,4.411660579,4.897300895,3.900905456,3.864031507,6.972020812,5.082107647,5.548289849,6.290462325,4.461717847,5.291243023,4.064643664,4.954841451,5.198130949,4.909245015,4.227469512,4.086355804,4.391087436,4.781197538,4.301150849,4.692099102,8.619383544,4.860682695,4.471204807,5.376112966,5.165323596,4.654613597,4.667663913,6.274901854,4.209840902,4.283677523,6.621655375,6.372419161,4.71298956,4.618619702,4.518744581,4.394524822,5.463034887,4.4622137,4.640224086,4.917117368,6.516983927,4.787131143,5.128758028,4.414645641,6.130276416,4.761463537,4.04513134,3.596902881,4.160058436,4.365101637,6.576669782,6.759090552,4.65624337,3.918256324,4.537025537,4.74918294,5.841369748,4.295836256,4.360101617,5.689682457,4.550299137,4.786637602,5.22722973,6.857578472,5.545156778,5.325770119,4.101901284,4.437681023,4.365074689,6.841984722,3.80873433,3.67777044,4.076751452,8.535942123,4.282752148,4.681094958,5.406955221,4.531904809,6.184016655,7.844550073,6.165878377,4.791079879,4.991792706,5.478278688,7.991972601,6.873665591,4.859419347,5.049636075,4.326264184,4.386372713,4.442275007,4.222139229,4.165202171,4.080472456,4.034081455,5.468040083,6.149423015,4.608467737,4.772092925,8.053356861,8.821901501,6.854916174,4.969799507,6.131863818,4.446558865,4.073433029,4.031464308,4.656135143,4.877411457,4.442278582,3.669998015,9.490515323,4.274472735,6.551756734,4.862677232,5.017993063,4.180480099,4.61504969,3.885385402,4.261855137,4.888462886,4.284319845,6.258689014,5.197526009,8.909694187,4.853206975,6.012604532,5.220003953,3.900649801,7.519450809,7.219930335,6.011304389,5.879972833,7.877667538,6.884716376,6.212072327,4.322323257,9.628149909,4.813749399,4.63100659,7.177066031,6.073172971,5.007714984,4.6329011,5.680441958,4.42737448,6.054700269,9.000647973,7.024145103,6.110020769,6.731147271,3.959430245,5.935624364,4.330325508,4.144529647,4.813382294,6.732424888,5.186001883,4.335180887,5.43114034,5.725606486,5.266573598,6.96194982,5.725924393,6.814478784,5.140337496,5.931810077,7.019638132,3.696275287,3.738665205,3.858948092,5.382393507,4.673687363,7.510319517,4.684671543,5.964598992,4.363902913,3.911684282,5.682935107,4.242461601,5.446079922,4.466170633,4.090619671,3.537057168,4.026414299,5.020591329,5.890326602,6.020578507,4.283740676,5.560576474,4.208372445,6.54706836,6.614575423,4.945190076,4.137678133,3.842674974,8.313715155,5.353934237,4.828494175,4.245943098,5.155939757,4.394547334,5.678596809,4.998796913,5.795535514,4.429568895,4.585004051,4.289533118,5.485819996,4.638036447,6.609971856,7.152956385,4.454900601,3.99788692,5.539095298,5.089221767,5.206115083,6.887949377,6.25146166,5.817818824,6.709165545,3.983357896,4.52088871,4.139708923,2.907428277,2.929780167,4.491220167,3.999863694,6.444629383,5.902994894,7.40028396,4.256109099,4.323463826,4.412394462,3.799642845,4.51680396,6.140071456,5.712203377,4.319574902,5.491877519,4.385025941,7.724943972,4.127795057,6.967348361,6.972754986,4.630434147,4.472542373,4.628201713,6.943503538,3.886537507,4.616952679,5.05007738,6.809625659,7.704133534,8.869371906,6.856230436,7.386789136,7.184805283,5.807860194,5.563373809,5.63177023,6.791634721,6.261125709,7.103623776,5.602918043,5.904670176,4.917903391,6.751054309,4.707336918,5.391357386,5.709299553,4.262699915,4.520568396,5.017946372,5.781146792,5.069282826,4.184302011,4.885121042,5.51278493,5.11129885,5.642407683,4.503983332,5.061942445,6.110240053,5.712645162,7.649904096,7.394337981,5.161882565,5.476295086,5.290214258,5.801046761,4.913653235,4.687004577,4.766144497,7.401817885,4.108078051,9.485616651,6.630689362,5.041862836,5.0843338,4.064288385,6.048260948,6.664952472,4.400773939,5.220583731,4.898748614,5.964187754,5.716289733,4.51546358,4.16472736,5.23292216,4.781505016,3.463933152,4.433167204,3.8588585,5.25141322,3.805936969,4.86043224,7.106896308,3.741220445,6.373260601,5.012502813,4.90930407,4.590231034,5.56570634,8.25087547,4.458291664,6.742871768,6.670110337,7.846179578,7.229411049,6.545601144,7.195951544,4.636078464,5.169729822,5.538087466,5.766144446,4.392594299,8.324048554,5.240736606,4.229783113,7.259816372,4.541931817,4.659599411,4.173930894,4.145334621,7.04584997,4.646286841,4.841689414,4.918360021,4.18041696,6.555306455,6.250716054,4.142770753,5.59712719,6.67717695,5.40702888,5.627957752,7.387974082,6.082571946,5.457002534,7.245378467,4.171625907,6.755031192,6.222585626,4.357925222,5.56279085,4.391220866,4.868731017,4.260672489,4.878576422,9.833520069,6.225083959,5.389236287,5.563001463,8.72415555,5.412344462,8.640812155,5.278639811,4.731538188,5.786889899
4.486879159,4.307379636,5.506845083,4.216079232,8.64234834,5.730874429,5.609662962,4.302777556,4.60215133,7.583379197,4.377561236,5.359791462,4.605486256,5.443963319,5.973453349,4.93521452,4.861413978,5.364668908,7.20884704,5.629181827,5.987847733,9.002012763,4.143623691,4.45191509,7.136000994,5.052509397,3.840287134,7.067058751,5.315169511,4.339379451,4.641850838,5.119642801,4.711109119,3.755466427,4.931084396,7.052402983,4.13866494,4.077063492,4.120545943,4.268111978,5.939298077,5.528974715,5.835886066,4.606335237,6.491445025,4.807782934,4.6120723,4.205874034,5.048675141,4.786795965,6.251824083,6.084270301,8.606550095,7.798404737,9.414786396,4.490031048,5.641044983,5.503969823,5.133953303,4.395435622,7.685620117,4.04278814,5.090106127,5.282608942,7.679905321,4.501944357,4.642724492,8.97779956,5.365299494,4.528163082,4.497594669,5.753526508,3.916171341,4.778278208,4.782447092,6.921925149,6.227793361,7.091245463,4.907852927,3.908553113,4.187329618,4.550986595,5.735886727,4.678204465,4.171940472,3.873946888,4.545839631,6.82943164,5.079155274,4.387547709,5.048863119,4.528076128,5.093141646,4.182452268,5.047805701,5.232425546,4.514395402,4.872146707,4.00597716,3.462222399,3.693696208,3.652018347,4.23483567,8.733506729,4.151084634,3.713764712,5.824606127,5.753121114,4.527563571,4.931450722,5.18055947,4.211253131,3.40710131,7.619539446,5.658607135,3.957029456,4.857427852,5.053007153,4.060652435,5.356394624,4.274515739,5.843016686,3.94306945,6.637656711,4.309573004,4.807669837,4.888964988,5.401291175,5.527598538,5.25624401,4.042166107,3.849138581,6.189717074,6.350357436,5.653313318,4.574926934,4.706593175,4.759466119,4.858125649,5.421299624,4.312847891,5.146967377,6.065250517,4.62193527,4.880079488,4.47247352,7.645319932,5.068205914,7.211584701,3.923104655,4.104792996,4.235806686,7.513738381,4.561712846,4.36720882,4.511240171,7.959713413,5.222345516,4.179312315,4.728109651,4.613740757,4.993797269,7.787138454,7.450146965,5.031540783,4.750521641,5.243952294,7.746566034,7.16254974,4.160554704,4.374767567,4.099695031,4.503957783,4.012619086,4.405627441,4.135383727,3.573586083,4.195688698,6.563727489,6.46634388,3.602407079,5.806534793,7.595033084,8.444787566,6.241974876,5.106727376,7.883715738,4.577520372,4.613584979,4.349891038,3.799160028,5.319347339,4.282606419,4.508524971,9.350225007,4.002230771,6.345040732,4.199518004,5.95098312,4.049679143,4.473438611,3.725283802,4.230029428,5.211350523,4.36411466,6.411855173,5.5349327,8.77645317,5.600637272,5.686221344,4.741942002,3.958118121,7.640347545,7.039970158,6.141871637,7.094973408,7.277764727,6.952500593,4.875318275,4.878341138,9.152701606,4.617090779,4.174019426,7.249923042,5.424764588,4.152288463,4.910784271,4.589640523,4.773521934,6.637344149,8.948677055,6.623268728,4.850569136,6.943509412,4.767582476,5.543318619,4.757707457,4.047508929,4.871518742,6.249686508,4.607882437,4.537128008,4.652978821,5.40497968,5.877643194,7.475806502,6.586290059,7.048675374,4.952171789,6.826691654,6.379004983,3.521039679,4.531721723,4.170272268,5.634139646,5.305051329,7.497778436,4.748685652,5.207690888,3.973724517,4.562007486,6.172397161,5.022218465,6.362629456,4.800610754,4.214205158,4.657325664,4.957502311,5.225140861,6.164816279,5.217715909,4.194929728,4.850259072,4.280053764,5.962622672,6.222132708,4.872953927,4.596409905,4.914750529,8.640196921,5.353703744,4.857452952,5.67969217,4.61628102,3.978933634,4.913170826,5.775068126,5.833016071,4.300293088,4.996342555,4.425897281,6.428654973,4.706835461,5.898174832,7.483069872,4.386755568,5.050065673,6.351088961,5.546118824,5.990800817,6.605502528,6.244102665,5.873493797,7.505288407,4.069016805,5.217238805,4.435558401,4.62090975,4.263534205,4.209935479,4.05529743,6.157817891,5.820808943,8.157044377,3.889033295,4.028695246,4.978373071,4.219312661,5.890790459,6.324390075,6.030766517,4.170356046,5.191788729,4.398021846,7.308880899,3.754802368,7.057273958,5.975893213,4.13511918,4.240152062,5.059783593,7.108352022,4.607923481,4.47019359,4.287517558,7.077541866,6.732653705,8.831361026,7.324494391,7.814434854,7.264887302,4.467514849,6.163983437,5.484061032,6.872433034,5.758224954,6.711378216,5.692779341,6.118501352,5.556324955,7.043036172,5.792809188,5.369650702,5.597440765,3.968553592,4.774765376,5.513077101,5.999832386,4.750074017,4.984203079,5.058313292,6.159864438,6.435340027,6.20441131,4.397885272,5.268166585,6.325219608,7.080669906,6.478936109,7.528252859,5.91056039,5.128523633,5.34587803,6.147293827,4.15664443,4.082583425,4.810033987,7.925028021,4.811445591,9.401026069,7.155004968,4.488991534,3.773283554,4.879692159,6.008040875,6.481961262,4.20885733,4.979091657,4.762618112,6.745238552,6.032225286,4.021079642,4.90387417,4.625632842,5.05015162,4.873645298,4.001600741,4.252611848,3.789900409,4.442749706,4.667488591,6.516352149,4.286276231,6.749709651,4.466625393,5.099890897,4.222225923,5.511048873,8.413108521,4.782473939,6.213276191,6.888089477,8.810669743,7.371241602,7.125800244,7.629795513,4.354075516,4.516119345,4.666017806,6.163880881,5.861109752,7.835413514,5.972913993,4.172681951,6.502331248,3.991124729,4.187293749,4.771126338,5.059737625,7.417508347,4.520129335,4.557767781,4.263925375,4.648213199,6.355706665,5.173041384,4.322215595,6.135543347,6.148796007,5.078636562,5.996460394,7.62166792,5.863568715,6.296600448,7.6804406,4.91989587,7.392643805,5.102258907,4.857487842,4.795833295,5.015115909,3.774014518,4.278112227,4.52910941,8.751285138,6.226986215,5.569200468,5.943807966,9.639781529,5.561403164,9.001289196,6.44058013,5.251381236,6.529662938
4.402679691,4.637388473,5.40469421,4.880645028,8.520795544,5.681952423,5.225699295,4.410180041,5.020790792,7.309806335,4.705533489,5.148872387,5.708696647,4.308140466,5.533115065,5.506100465,4.519921375,4.849123928,6.189626987,5.26154866,6.101876667,9.482916889,4.337880071,3.825787013,6.64751994,5.638733705,4.907202086,6.90977011,5.758049664,5.077403498,3.757563567,3.447108217,3.889720857,5.066097345,4.870112486,6.657149919,4.552032535,4.100886135,4.275057853,4.729613499,6.37942268,6.707720726,5.582717221,4.482869983,6.63799582,4.875842387,5.049309369,4.814430209,4.777028115,4.903849097,6.37615635,6.241563283,7.887581997,8.29208204,8.609328971,4.696666395,5.695830319,5.894849246,6.005314081,4.472571518,7.824502173,4.491212261,4.847375335,5.168517395,6.113474259,5.413242282,4.920824831,8.133733672,5.038476088,4.477538527,4.038435152,6.08817845,4.346581441,4.829264444,4.521373615,6.032785122,4.790900903,7.581678949,3.962050356,4.122144939,4.410572235,4.723582552,5.48419098,4.891833244,3.71275565,4.398088563,5.017171913,8.05508568,4.96948089,6.156974961,5.03023264,4.832269301,5.462256688,4.776129133,5.247147914,5.168452438,4.600522521,4.708388348,4.091913855,4.628629884,4.156250294,4.013490206,4.635344256,8.809352856,4.360415249,3.355521151,5.970346218,5.865515093,5.204273453,3.778069968,5.575239559,4.856891081,4.371123989,6.381522604,6.267094338,4.177777208,4.984788662,5.279084591,5.102725157,4.781430895,4.49994373,4.902967679,4.090140438,5.028358496,4.449328859,4.69393048,4.140774994,5.82217416,4.375790557,4.372505519,3.935942091,4.445991682,5.306955559,5.723291939,7.287221872,4.729541134,4.332572579,4.431045251,4.772982226,5.363419636,5.003581016,4.793612918,6.078182666,4.579855158,4.796898297,5.66629106,6.678118296,5.822978811,6.186266497,5.06072906,4.088015506,4.166721114,7.054377584,5.257930682,4.743623422,3.925895976,7.989300745,4.286879972,4.469246859,4.378428129,4.450492549,5.536837201,8.32781888,7.934440056,4.088203875,4.747044708,5.287830162,8.13155781,6.877581235,4.064835838,4.113095428,4.453895704,4.089926684,4.376891022,3.968068533,3.941410177,4.774923601,4.273661185,6.389297641,7.637136521,3.997189871,4.813548734,8.28289358,8.477327211,6.464322209,5.749902036,6.627365622,3.94292409,4.93210345,4.295541172,4.97205108,4.522246285,4.252222073,4.357205136,9.891532723,4.173369274,6.564216562,4.538426202,5.287859855,3.750915335,4.345171207,4.189572558,5.136575863,5.161134077,4.000164996,6.82915226,5.308169617,8.162194297,4.297231654,5.961805891,5.140153582,5.288561679,7.073455869,6.2861702,6.109754256,7.131778229,7.634581826,7.269594445,5.697983914,4.852618838,8.737974523,5.141143111,4.716318926,6.577117072,5.921047983,4.785613808,4.392792266,4.761682754,4.368884736,6.561712318,8.748353732,5.963764802,5.153050058,6.501622884,3.804615659,5.897108324,4.688466019,4.562167946,5.317718362,6.425047554,5.337668883,4.126859674,5.290260511,5.539186601,5.443292983,7.448428755,6.215610296,6.769638601,4.751475784,5.243713864,6.967816445,4.18441482,4.681665273,3.763332534,6.010491428,5.383257808,7.535728672,4.237247054,5.040675025,4.135113489,4.715526489,6.032325983,5.239036342,5.782234873,4.17829209,5.462451225,4.700852622,4.28298157,4.850442988,5.628373742,6.030111925,4.486291699,5.077024804,4.567028235,6.250115268,5.91094549,5.505569138,4.05557088,4.391279347,8.117839022,5.081313869,5.004784658,5.175987579,4.586929814,4.506908406,4.830399783,5.146038013,5.669818386,4.651012921,4.288743264,4.528936691,6.229171188,4.748361386,7.008777142,6.592374361,4.412193905,4.85334872,5.781783203,5.552940678,5.84897056,7.052980241,6.919160753,5.768870755,6.48853303,3.880515708,5.236890401,4.065918201,4.205246316,4.623364783,4.057267993,4.463767269,6.176599957,5.212845049,7.943895799,4.073642022,4.091382411,5.031674945,5.134158784,5.705400376,6.564206109,5.271926219,4.356056466,3.846259826,4.150878061,7.859887069,4.201804099,6.422045279,6.211278517,3.80320008,4.487174925,4.437879319,6.821941395,4.204337596,4.530723762,4.488513278,6.257739858,7.997775384,8.808248641,6.625032857,7.252612616,7.535573077,5.507642736,6.08129896,4.824898878,5.575357044,5.441844627,6.982500999,5.876593908,5.122830947,5.152548113,6.594947187,5.862294472,5.03623612,5.498390689,4.14442251,4.336886532,4.664561881,6.302647264,4.250754256,4.467305095,5.298569182,4.783440404,5.31531757,6.361281771,4.204842394,4.586848949,5.386144038,6.52319317,6.591110944,7.792083755,6.474655511,6.007299891,5.554384712,6.382788884,4.158357025,4.25917249,4.54476048,6.656373474,4.16413217,9.322993373,6.720068609,4.674101072,5.444236787,4.77596786,6.001265783,6.248718085,4.5579304,5.320387015,4.501732685,6.120407852,5.743756426,4.290353198,5.428846597,5.308260076,4.804961675,4.549338266,3.945190444,4.295225997,4.342479225,4.316522689,4.713774611,6.466713695,4.207584279,6.72062798,4.626393671,4.640607786,5.875646082,5.4009433,7.991840502,4.273121886,6.335992757,7.51484523,7.540513407,8.119816562,6.994524417,6.43666762,5.038452496,5.488638598,4.697666245,6.240129603,4.457080159,7.953045431,6.566196728,4.636420637,6.392531105,4.448780397,4.436226861,4.389404103,4.420863624,7.346204729,4.428413641,4.620368657,4.145411938,4.334862593,6.223385611,5.833574837,4.564160532,6.235197989,5.953610275,5.193486471,5.488010751,7.246494363,5.251792821,5.317328144,6.89063923,4.54228882,6.943523968,5.50909638,5.185067743,5.490157233,4.166274527,4.095218612,4.648912559,4.410378146,10.22964912,6.509072812,4.199378124,5.133229202,9.516929361,5.674650389,9.120459128,5.078960329,4.650511697,5.383942242
4.231037227,4.806765001,5.998764834,4.46225596,8.612456982,4.747613628,5.627350546,4.294003707,4.10057405,7.771317724,4.533042548,5.550446993,4.625382114,4.611887367,4.434177047,5.521918468,4.675783142,5.764176933,6.605626506,5.23524361,5.855243395,8.679375844,4.909760866,3.651604592,6.249368176,4.788346701,4.503508647,6.388504658,4.634712126,4.466983228,4.059852083,4.243914516,4.005037692,4.201579662,6.020526749,6.738987561,4.931374516,4.174450898,4.07421369,4.477222582,6.366249359,7.220710306,6.373431662,4.883763542,6.547167001,5.108462013,4.195431948,5.007162727,4.90718437,4.698552367,6.734681465,6.814348397,8.81930829,7.511352956,8.536171898,4.127340308,4.986493684,6.093981181,4.929504425,6.027640732,8.030198554,4.229645383,4.57301808,5.241246182,7.095856252,5.932778397,4.399943819,8.503589768,6.401548441,4.183739138,4.845744052,5.901640056,4.99447966,5.079277969,4.512458297,5.670353603,4.427856034,7.266393726,4.42359271,4.244991444,3.119964165,3.698024944,5.516502022,4.411641996,4.877126098,3.828449992,3.655364578,6.636984624,4.680003713,5.408238734,5.376680371,3.986508643,5.15603593,3.980188861,4.503821931,5.363266095,5.197184231,4.569365472,4.441657195,3.969603251,4.073638606,4.86225137,4.213436701,8.503008025,4.854204956,4.887812635,5.925646529,6.077756069,4.187400339,3.704905548,5.633288989,4.252689475,4.174568927,6.837003589,5.708271557,4.717763575,4.813640529,5.30261489,5.24081006,3.952913836,4.722902553,5.98061531,4.494448848,6.275671321,3.930288121,4.144604764,3.756410371,6.026145819,4.631225665,5.184340398,3.698416203,4.836777427,4.961712972,6.931246217,7.024883997,4.630614486,3.795776342,5.100485402,4.937765752,5.823224654,4.311878679,4.915149021,6.590989901,4.418367942,4.575350921,5.317029062,6.177926998,5.957277147,5.880283535,4.677921418,4.417382642,4.953436929,6.697808947,4.363438835,4.4890665,3.722786252,7.833540523,3.915062254,4.438973226,5.69964155,4.577865769,6.457768993,7.900868582,7.18847088,5.125033176,4.420599078,5.055688269,7.899155239,7.202495765,4.100975982,3.987399913,4.69856301,5.526419202,5.171860194,4.302075489,4.536583295,4.547937737,4.017063289,6.687073908,6.654768815,3.772847929,4.417806331,7.969373285,9.189951042,5.840947719,5.702196838,8.227990962,4.387342659,3.809471182,4.472835927,4.363803575,4.769404416,4.95971481,4.123298132,9.215497943,4.815212335,6.729162442,4.23534142,5.122149791,4.406750941,3.968360478,4.330952298,4.636768331,6.178036734,4.279491045,7.221525885,4.701200934,9.216827033,5.352882084,5.850196158,4.797556464,5.090498295,7.360361495,6.468060022,6.319016426,6.092611702,6.244237651,7.081761356,4.979266364,4.316777652,8.822688944,4.292958829,4.454605209,7.378265259,5.340701802,4.675880517,3.188089343,4.995355872,4.866335986,5.778339726,9.111469478,6.084352826,6.146315648,6.404965039,4.09133122,5.936036765,4.61560231,4.772063612,4.783223962,6.150424354,5.478870866,4.203086847,5.019730372,5.418222435,5.2054554,6.72357281,6.866815925,6.319257702,3.663998233,5.711946388,7.457236325,3.370175109,4.002404116,3.856412657,5.385786329,4.836204885,7.739738941,4.474080166,5.299076318,4.287031622,3.802586879,5.357013403,5.596887417,5.644642238,4.954926186,4.546374257,4.223809703,4.061767521,4.675758,6.451324191,6.361416164,4.049733054,6.08018497,4.39648266,6.47520749,7.192477263,5.697092636,4.512806661,4.065508592,8.111551343,5.924166386,4.934896749,5.449068487,4.907665647,4.915442308,4.683375151,4.362635023,6.180370439,4.956937418,4.56474343,4.851601082,6.059619665,4.007114038,7.1480873,7.00741867,4.624425393,4.99565923,4.573443922,5.032667135,5.931140162,6.684884538,7.04367284,5.527263138,6.442837437,4.36945441,4.465280452,4.152618679,4.008771781,4.284249861,4.206788307,4.817710277,5.80078131,5.124256936,7.344059097,3.978235666,4.467512444,4.44930406,5.029132284,5.600878336,6.146942315,5.530608408,4.5306735,5.531539402,4.278051171,8.182328007,4.306234334,7.053171937,6.701549774,3.719985573,5.041015734,4.706426601,6.286193419,4.312014808,5.322141816,4.655212344,6.283753613,7.444570735,8.166597624,6.182217871,8.294874294,7.350660263,6.09976593,6.385604958,5.987219667,6.656479977,5.359912935,7.767274965,5.894377831,5.682673937,4.896321353,6.853968124,5.660723822,5.364265138,5.667972029,4.162068106,4.795935161,4.961573574,6.528063901,4.556718063,3.882066836,5.359541335,5.987472862,6.335299475,5.89280166,3.97341251,5.118897827,7.121857576,6.058579853,6.388633611,7.944455102,6.311797992,6.363028025,4.64042974,5.887764608,4.537343755,4.784365326,3.937696599,7.756259428,4.631939921,9.577942975,6.569829314,4.709565236,4.151952165,4.311331293,5.593078707,5.64022217,3.910514456,5.644354661,4.684471902,6.161003062,6.712530758,5.411260668,5.239744298,5.398234875,4.360512071,4.905599765,4.167325412,5.138481368,4.380348339,4.163657482,5.31379824,6.939798882,4.360671055,6.293083386,4.674336956,5.15438178,4.331810481,5.724294791,7.861971495,5.35353536,5.996879338,7.187039881,7.89013858,7.549063467,6.999222769,6.86159214,4.235734845,5.334333766,5.363002814,5.812289582,4.792369553,7.75422398,5.342188935,4.776785568,6.602659454,4.76344271,4.307379282,4.29440922,4.572196263,7.4714957,5.472545629,5.174810572,4.79892422,4.490938425,6.18238136,6.26251444,3.639916221,5.170753257,6.554832249,5.581740412,5.47541904,7.174061605,6.259567832,6.360960107,8.154725399,5.204254725,6.380389913,5.813321145,4.786982275,5.008537485,4.358084973,4.648918893,4.130455682,4.495376659,10.05074319,6.522492587,4.933975643,5.162953767,9.521562476,5.589358416,9.595622045,6.0041987,4.393245776,5.362987586
